open_time,open,high,low,close,volume
2018-04-18,7890.96000000,8236.43000000,7868.00000000,8173.00000000,26969.04457
2018-04-19,8173.99000000,8296.00000000,8080.00000000,8278.00000000,27113.847464
2018-04-20,8273.84000000,8930.00000000,8177.09000000,8856.98000000,39795.337485
2018-04-21,8852.12000000,9035.00000000,8565.00000000,8915.31000000,40872.229909
2018-04-22,8915.31000000,9020.67000000,8727.68000000,8787.02000000,29458.25348
2018-04-23,8785.70000000,8985.00000000,8745.00000000,8934.01000000,25838.114709
2018-04-24,8934.00000000,9731.01000000,8922.00000000,9619.99000000,46268.790106
2018-04-25,9618.96000000,9759.82000000,8730.00000000,8869.99000000,81110.037589
2018-04-26,8869.99000000,9307.48000000,8651.62000000,9266.00000000,43300.304245
2018-04-27,9267.03000000,9395.00000000,8889.00000000,8915.35000000,37241.347036
2018-04-28,8915.35000000,9427.48000000,8870.00000000,9348.00000000,34759.62842
2018-04-29,9348.00000000,9570.51000000,9163.74000000,9419.00000000,39971.435007
2018-04-30,9417.04000000,9458.64000000,9124.99000000,9246.01000000,35002.033875
2018-05-01,9246.01000000,9248.99000000,8800.49000000,9071.48000000,41018.463633
2018-05-02,9071.48000000,9268.00000000,8970.20000000,9247.84000000,26123.543961
2018-05-03,9247.81000000,9844.00000000,9168.40000000,9750.00000000,38768.388288
2018-05-04,9750.00000000,9830.04000000,9520.85000000,9713.99000000,28681.588879
2018-05-05,9714.00000000,9990.39000000,9682.00000000,9864.00000000,24990.018345
2018-05-06,9863.99000000,9970.00000000,9417.03000000,9659.01000000,27690.351559
2018-05-07,9661.02000000,9689.67000000,9181.00000000,9365.00000000,33787.640012
2018-05-08,9365.00000000,9475.70000000,9060.54000000,9187.56000000,25533.831889
2018-05-09,9178.00000000,9390.00000000,8965.00000000,9310.00000000,25673.524899
2018-05-10,9310.00000000,9395.12000000,8970.00000000,9002.20000000,25055.063718
2018-05-11,9002.21000000,9016.80000000,8341.00000000,8400.00000000,48227.048061
2018-05-12,8405.94000000,8646.88000000,8153.00000000,8465.94000000,40241.32081
2018-05-13,8475.44000000,8763.36000000,8298.00000000,8679.71000000,25632.869362
2018-05-14,8679.71000000,8879.99000000,8277.00000000,8663.34000000,37389.666532999996
2018-05-15,8663.37000000,8859.99000000,8401.30000000,8462.00000000,28126.956136
2018-05-16,8462.00000000,8488.00000000,8083.01000000,8330.00000000,31130.718908
2018-05-17,8330.00000000,8464.00000000,7979.00000000,8041.46000000,25439.844799
2018-05-18,8038.82000000,8273.21000000,7911.90000000,8239.81000000,23476.158251
2018-05-19,8238.01000000,8390.80000000,8095.73000000,8233.49000000,17193.424276
2018-05-20,8233.49000000,8609.00000000,8163.90000000,8526.98000000,19957.057109
2018-05-21,8526.97000000,8595.31000000,8305.00000000,8381.24000000,21516.596486
2018-05-22,8386.89000000,8400.18000000,7935.11000000,7977.11000000,23710.902858
2018-05-23,7977.12000000,8031.90000000,7425.00000000,7501.95000000,42910.666774
2018-05-24,7501.95000000,7730.73000000,7266.99000000,7575.01000000,37845.446595
2018-05-25,7578.99000000,7649.55000000,7308.15000000,7457.00000000,26739.95664
2018-05-26,7456.99000000,7620.00000000,7300.00000000,7333.96000000,19464.086071
2018-05-27,7334.00000000,7400.00000000,7231.11000000,7338.99000000,18706.945515
2018-05-28,7338.99000000,7437.00000000,7058.02000000,7099.00000000,27219.438963
2018-05-29,7099.00000000,7540.00000000,7032.95000000,7461.29000000,39407.21183
2018-05-30,7467.98000000,7569.00000000,7260.50000000,7375.96000000,32041.583623
2018-05-31,7382.07000000,7699.00000000,7327.51000000,7485.01000000,30776.063102
2018-06-01,7485.01000000,7608.55000000,7355.54000000,7521.01000000,28259.124078
2018-06-02,7521.01000000,7697.33000000,7437.00000000,7640.03000000,26720.690219
2018-06-03,7636.81000000,7786.69000000,7600.00000000,7714.26000000,27505.158951
2018-06-04,7714.26000000,7760.52000000,7446.50000000,7487.00000000,32258.835115
2018-06-05,7487.00000000,7679.49000000,7358.00000000,7625.00000000,31722.973384
2018-06-06,7626.64000000,7699.00000000,7467.05000000,7658.84000000,27229.991898
2018-06-07,7658.79000000,7765.00000000,7620.00000000,7691.08000000,25062.227202
2018-06-08,7691.08000000,7703.50000000,7531.00000000,7603.44000000,24308.569273
2018-06-09,7603.44000000,7683.98000000,7450.00000000,7491.73000000,19339.885176
2018-06-10,7491.73000000,7491.73000000,6622.81000000,6764.99000000,52342.020032
2018-06-11,6765.00000000,6922.00000000,6610.00000000,6872.00000000,34552.162303
2018-06-12,6872.00000000,6890.51000000,6435.00000000,6530.00000000,36722.211191
2018-06-13,6530.00000000,6627.60000000,6118.68000000,6292.78000000,46185.5181
2018-06-14,6292.78000000,6720.00000000,6260.00000000,6635.98000000,44478.130837000004
2018-06-15,6638.67000000,6666.66000000,6362.31000000,6388.90000000,30018.329905
2018-06-16,6380.01000000,6560.00000000,6320.86000000,6483.98000000,22277.241147
2018-06-17,6482.50000000,6589.03000000,6422.00000000,6449.61000000,19847.247688
2018-06-18,6444.06000000,6794.38000000,6380.00000000,6712.46000000,31821.434995
2018-06-19,6711.39000000,6841.74000000,6653.00000000,6741.21000000,24311.421143
2018-06-20,6740.00000000,6817.23000000,6551.81000000,6761.51000000,26359.752452
2018-06-21,6763.21000000,6795.00000000,6672.57000000,6718.84000000,25428.854048
2018-06-22,6717.69000000,6733.97000000,5918.94000000,6045.00000000,52157.370833
2018-06-23,6045.92000000,6260.00000000,6008.48000000,6149.98000000,26622.788589
2018-06-24,6149.98000000,6259.80000000,5750.00000000,6136.97000000,47445.998955
2018-06-25,6137.95000000,6350.00000000,6061.97000000,6252.00000000,39164.515306
2018-06-26,6252.00000000,6272.54000000,6035.00000000,6070.78000000,19377.240484
2018-06-27,6065.89000000,6190.43000000,5971.00000000,6133.73000000,19225.671098
2018-06-28,6134.73000000,6173.01000000,5827.00000000,5853.98000000,30585.266025999998
2018-06-29,5851.01000000,6300.00000000,5780.00000000,6197.92000000,33911.287277999996
2018-06-30,6197.92000000,6528.99000000,6186.03000000,6390.07000000,37919.61284
2018-07-01,6391.08000000,6441.06000000,6251.00000000,6356.81000000,27562.965974
2018-07-02,6360.82000000,6685.00000000,6271.62000000,6615.29000000,36230.452264
2018-07-03,6615.29000000,6679.35000000,6463.01000000,6513.86000000,38657.781691
2018-07-04,6511.01000000,6784.92000000,6441.11000000,6586.98000000,23571.892777
2018-07-05,6585.53000000,6712.00000000,6453.33000000,6529.20000000,35071.972898
2018-07-06,6529.20000000,6648.54000000,6425.00000000,6609.78000000,29397.094748
2018-07-07,6609.79000000,6818.16000000,6508.88000000,6756.98000000,23973.876886
2018-07-08,6753.48000000,6780.00000000,6667.44000000,6712.10000000,24622.947794
2018-07-09,6712.10000000,6802.06000000,6612.24000000,6662.12000000,26732.40655
2018-07-10,6662.78000000,6681.00000000,6263.00000000,6296.91000000,38560.672701999996
2018-07-11,6296.91000000,6406.00000000,6278.99000000,6378.07000000,28715.498487
2018-07-12,6378.07000000,6380.28000000,6070.00000000,6250.57000000,31306.663348000002
2018-07-13,6251.40000000,6350.00000000,6110.00000000,6214.57000000,26375.325286
2018-07-14,6214.57000000,6335.00000000,6178.00000000,6251.99000000,17783.071999
2018-07-15,6250.90000000,6395.00000000,6225.40000000,6353.01000000,22979.211508
2018-07-16,6354.15000000,6747.30000000,6330.40000000,6723.35000000,36204.87708
2018-07-17,6723.33000000,7468.99000000,6652.04000000,7317.44000000,52105.423459
2018-07-18,7317.44000000,7588.08000000,7225.38000000,7381.90000000,63646.609466
2018-07-19,7381.88000000,7576.28000000,7270.00000000,7466.21000000,41218.256437000004
2018-07-20,7468.86000000,7700.00000000,7273.00000000,7337.53000000,46140.313447
2018-07-21,7337.47000000,7458.47000000,7211.00000000,7398.78000000,28886.490291000002
2018-07-22,7399.25000000,7582.40000000,7335.50000000,7394.79000000,30270.21844
