date,amount,price,sid,symbol,value
2023-07-02 06:04:02.000000,1,30491.9,0,,-30491.9
2023-07-02 06:05:13.000000,-1,30497.9,0,,30497.9
2023-07-02 06:06:02.000000,1,30494.8,0,,-30494.8
2023-07-02 06:07:30.000000,-1,30492.0,0,,30492.0
2023-07-02 06:08:02.000000,-1,30486.4,0,,30486.4
2023-07-02 06:10:17.000000,1,30478.0,0,,-30478.0
2023-07-02 06:11:02.000000,-1,30477.8,0,,30477.8
2023-07-02 06:11:08.000000,1,30483.1,0,,-30483.1
2023-07-02 06:12:02.000000,1,30487.8,0,,-30487.8
2023-07-02 06:14:38.000000,-1,30486.1,0,,30486.1
2023-07-02 06:15:02.000000,-1,30486.1,0,,30486.1
2023-07-02 06:17:23.000000,1,30489.4,0,,-30489.4
2023-07-02 06:18:02.000000,1,30486.1,0,,-30486.1
2023-07-02 06:19:02.000000,-2,30486.0,0,,60972.0
2023-07-02 06:19:36.000000,2,30489.9,0,,-60979.8
2023-07-02 06:19:47.000000,-1,30491.8,0,,30491.8
2023-07-02 06:20:02.000000,1,30491.8,0,,-30491.8
2023-07-02 06:23:02.000000,-2,30492.4,0,,60984.8
2023-07-02 06:25:02.000000,2,30492.6,0,,-60985.2
2023-07-02 06:25:38.000000,2,30493.8,0,,-60987.6
2023-07-02 06:25:48.000000,-3,30498.099999999995,0,,91494.29999999999
2023-07-02 06:26:02.000000,1,30505.2,0,,-30505.2
2023-07-02 06:26:52.000000,-1,30511.5,0,,30511.5
2023-07-02 06:27:02.000000,1,30508.1,0,,-30508.1
2023-07-02 06:28:16.000000,-1,30506.9,0,,30506.9
2023-07-02 06:29:02.000000,1,30508.9,0,,-30508.9
2023-07-02 06:30:31.000000,-1,30506.5,0,,30506.5
2023-07-02 06:31:02.000000,1,30506.4,0,,-30506.4
2023-07-02 06:31:15.000000,-1,30505.0,0,,30505.0
2023-07-02 06:32:02.000000,-1,30502.0,0,,30502.0
2023-07-02 06:34:02.000000,2,30499.9,0,,-60999.8
2023-07-02 06:34:03.000000,-2,30499.9,0,,60999.8
2023-07-02 06:38:14.000000,1,30496.5,0,,-30496.5
2023-07-02 06:39:02.000000,-1,30490.1,0,,30490.1
2023-07-02 06:40:08.000000,1,30491.9,0,,-30491.9
2023-07-02 06:41:02.000000,1,30492.8,0,,-30492.8
2023-07-02 06:43:25.000000,-1,30502.9,0,,30502.9
2023-07-02 06:44:02.000000,1,30502.9,0,,-30502.9
2023-07-02 06:46:15.000000,-1,30500.0,0,,30500.0
2023-07-02 06:47:02.000000,-1,30494.0,0,,30494.0
2023-07-02 06:49:02.000000,2,30494.0,0,,-60988.0
2023-07-02 06:50:17.000000,-1,30488.0,0,,30488.0
2023-07-02 06:51:02.000000,-1,30482.7,0,,30482.7
2023-07-02 06:52:46.000000,1,30485.8,0,,-30485.8
2023-07-02 06:53:02.000000,1,30485.8,0,,-30485.8
2023-07-02 06:56:02.000000,-1,30479.7,0,,30479.7
2023-07-02 06:57:02.000000,-1,30474.0,0,,30474.0
2023-07-02 06:57:22.000000,1,30475.8,0,,-30475.8
2023-07-02 06:58:02.000000,1,30475.2,0,,-30475.2
2023-07-02 07:09:44.000000,-1,30481.5,0,,30481.5
2023-07-02 07:10:02.000000,1,30481.5,0,,-30481.5
2023-07-02 07:15:51.000000,-1,30486.8,0,,30486.8
2023-07-02 07:16:02.000000,1,30486.8,0,,-30486.8
2023-07-02 07:16:25.000000,-1,30493.2,0,,30493.2
2023-07-02 07:17:02.000000,1,30498.2,0,,-30498.2
2023-07-02 07:27:09.000000,-1,30506.4,0,,30506.4
2023-07-02 07:28:02.000000,1,30506.4,0,,-30506.4
2023-07-02 07:32:59.000000,-1,30503.3,0,,30503.3
2023-07-02 07:33:02.000000,-1,30503.3,0,,30503.3
2023-07-02 07:35:02.000000,2,30503.3,0,,-61006.6
2023-07-02 07:35:33.000000,-1,30497.5,0,,30497.5
2023-07-02 07:36:02.000000,-1,30497.5,0,,30497.5
2023-07-02 07:37:11.000000,1,30498.6,0,,-30498.6
2023-07-02 07:38:02.000000,1,30498.6,0,,-30498.6
2023-07-02 07:43:32.000000,-1,30504.8,0,,30504.8
2023-07-02 07:44:02.000000,1,30505.4,0,,-30505.4
2023-07-02 07:44:50.000000,-1,30510.4,0,,30510.4
2023-07-02 07:45:02.000000,1,30513.3,0,,-30513.3
2023-07-02 07:45:20.000000,-1,30512.1,0,,30512.1
2023-07-02 07:46:02.000000,1,30504.1,0,,-30504.1
2023-07-02 07:47:02.000000,-2,30504.1,0,,61008.2
2023-07-02 07:48:02.000000,2,30504.1,0,,-61008.2
2023-07-02 07:48:04.000000,2,30505.8,0,,-61011.6
2023-07-02 07:48:50.000000,-3,30510.7,0,,91532.1
2023-07-02 07:49:02.000000,1,30510.7,0,,-30510.7
2023-07-02 07:54:47.000000,-1,30508.6,0,,30508.6
2023-07-02 07:55:02.000000,-1,30508.6,0,,30508.6
2023-07-02 07:57:02.000000,2,30508.6,0,,-61017.2
2023-07-02 08:01:47.000000,-2,30504.2,0,,61008.4
2023-07-02 08:04:02.000000,2,30504.0,0,,-61008.0
2023-07-02 08:04:03.000000,-1,30502.8,0,,30502.8
2023-07-02 08:05:02.000000,-1,30502.7,0,,30502.7
2023-07-02 08:07:02.000000,2,30502.7,0,,-61005.4
2023-07-02 08:07:16.000000,-2,30498.9,0,,60997.8
2023-07-02 08:08:12.000000,1,30503.9,0,,-30503.9
2023-07-02 08:09:02.000000,1,30510.4,0,,-30510.4
2023-07-02 08:10:02.000000,-1,30515.8,0,,30515.8
2023-07-02 08:11:02.000000,1,30529.8,0,,-30529.8
2023-07-02 08:11:06.000000,-1,30527.3,0,,30527.3
2023-07-02 08:12:02.000000,1,30527.3,0,,-30527.3
2023-07-02 08:12:14.000000,-1,30524.4,0,,30524.4
2023-07-02 08:13:02.000000,-1,30524.4,0,,30524.4
2023-07-02 08:15:34.000000,1,30525.9,0,,-30525.9
2023-07-02 08:16:02.000000,1,30525.9,0,,-30525.9
2023-07-02 08:17:31.000000,-1,30533.0,0,,30533.0
2023-07-02 08:18:02.000000,1,30535.6,0,,-30535.6
2023-07-02 08:18:31.000000,-1,30540.9,0,,30540.9
2023-07-02 08:19:02.000000,1,30544.0,0,,-30544.0
2023-07-02 08:19:34.000000,-1,30542.6,0,,30542.6
2023-07-02 08:20:02.000000,1,30542.6,0,,-30542.6
2023-07-02 08:21:02.000000,-2,30542.6,0,,61085.2
2023-07-02 08:21:19.000000,-1,30540.1,0,,30540.1
2023-07-02 08:21:25.000000,2,30534.0,0,,-61068.0
2023-07-02 08:22:02.000000,-1,30528.0,0,,30528.0
2023-07-02 08:25:02.000000,2,30525.9,0,,-61051.8
2023-07-02 08:32:21.000000,-1,30520.6,0,,30520.6
2023-07-02 08:33:02.000000,-1,30520.6,0,,30520.6
2023-07-02 08:34:28.000000,1,30515.5,0,,-30515.5
2023-07-02 08:35:02.000000,-1,30508.5,0,,30508.5
2023-07-02 08:37:02.000000,2,30508.5,0,,-61017.0
2023-07-02 08:37:11.000000,-2,30507.1,0,,61014.2
2023-07-02 08:37:44.000000,1,30501.0,0,,-30501.0
2023-07-02 08:38:02.000000,-1,30498.7,0,,30498.7
2023-07-02 08:39:00.000000,1,30491.9,0,,-30491.9
2023-07-02 08:39:02.000000,-1,30491.9,0,,30491.9
2023-07-02 08:40:18.000000,1,30485.8,0,,-30485.8
2023-07-02 08:41:02.000000,1,30492.1,0,,-30492.1
2023-07-02 08:43:08.000000,-1,30489.0,0,,30489.0
2023-07-02 08:44:02.000000,-1,30491.2,0,,30491.2
2023-07-02 08:45:40.000000,1,30493.9,0,,-30493.9
2023-07-02 08:46:02.000000,1,30493.9,0,,-30493.9
2023-07-02 08:47:35.000000,-1,30503.9,0,,30503.9
2023-07-02 08:48:02.000000,1,30503.9,0,,-30503.9
2023-07-02 08:49:01.000000,-1,30502.0,0,,30502.0
2023-07-02 08:49:02.000000,1,30500.1,0,,-30500.1
2023-07-02 08:49:03.000000,-1,30500.1,0,,30500.1
2023-07-02 08:50:02.000000,-1,30500.0,0,,30500.0
2023-07-02 08:52:02.000000,2,30500.0,0,,-61000.0
2023-07-02 08:56:05.000000,-2,30496.0,0,,60992.0
2023-07-02 08:56:13.000000,1,30494.2,0,,-30494.2
2023-07-02 08:57:02.000000,-1,30491.0,0,,30491.0
2023-07-02 08:59:55.000000,1,30483.0,0,,-30483.0
2023-07-02 09:00:02.000000,-1,30483.0,0,,30483.0
2023-07-02 09:00:28.000000,1,30485.7,0,,-30485.7
2023-07-02 09:02:02.000000,1,30493.6,0,,-30493.6
2023-07-02 09:04:55.000000,-1,30499.1,0,,30499.1
2023-07-02 09:05:02.000000,1,30499.1,0,,-30499.1
2023-07-02 09:05:53.000000,-1,30504.6,0,,30504.6
2023-07-02 09:06:02.000000,1,30504.7,0,,-30504.7
2023-07-02 09:12:21.000000,-1,30513.4,0,,30513.4
2023-07-02 09:13:02.000000,1,30514.4,0,,-30514.4
2023-07-02 09:15:10.000000,-1,30519.9,0,,30519.9
2023-07-02 09:16:02.000000,1,30519.9,0,,-30519.9
2023-07-02 09:16:09.000000,-1,30516.2,0,,30516.2
2023-07-02 09:17:02.000000,1,30516.2,0,,-30516.2
2023-07-02 09:18:55.000000,-1,30521.9,0,,30521.9
2023-07-02 09:19:02.000000,1,30525.5,0,,-30525.5
2023-07-02 09:24:01.000000,-1,30524.2,0,,30524.2
2023-07-02 09:24:02.000000,1,30524.2,0,,-30524.2
2023-07-02 09:25:02.000000,-2,30524.2,0,,61048.4
2023-07-02 09:26:51.000000,2,30525.4,0,,-61050.8
2023-07-02 09:27:14.000000,-1,30533.0,0,,30533.0
2023-07-02 09:28:02.000000,1,30533.0,0,,-30533.0
2023-07-02 09:30:02.000000,-2,30532.9,0,,61065.8
2023-07-02 09:32:02.000000,2,30532.9,0,,-61065.8
2023-07-02 09:34:28.000000,-3,30528.5,0,,91585.5
2023-07-02 09:34:29.000000,2,30524.4,0,,-61048.8
2023-07-02 09:35:02.000000,-1,30524.4,0,,30524.4
2023-07-02 09:35:23.000000,1,30526.4,0,,-30526.4
2023-07-02 09:36:02.000000,1,30528.1,0,,-30528.1
2023-07-02 09:41:02.000000,-1,30525.0,0,,30525.0
2023-07-02 09:42:02.000000,-1,30525.0,0,,30525.0
2023-07-02 09:44:02.000000,2,30525.0,0,,-61050.0
2023-07-02 09:44:18.000000,-3,30531.900000000005,0,,91595.70000000001
2023-07-02 09:44:19.000000,2,30537.9,0,,-61075.8
2023-07-02 09:45:02.000000,1,30532.0,0,,-30532.0
2023-07-02 09:45:25.000000,-1,30537.5,0,,30537.5
2023-07-02 09:46:02.000000,1,30537.5,0,,-30537.5
2023-07-02 09:48:02.000000,-2,30537.4,0,,61074.8
2023-07-02 09:48:40.000000,-1,30536.0,0,,30536.0
2023-07-02 09:51:43.000000,2,30532.4,0,,-61064.8
2023-07-02 09:52:02.000000,-1,30532.4,0,,30532.4
2023-07-02 09:54:02.000000,2,30532.4,0,,-61064.8
2023-07-02 09:55:08.000000,-2,30528.0,0,,61056.0
2023-07-02 09:55:35.000000,1,30525.1,0,,-30525.1
2023-07-02 09:56:02.000000,-1,30520.0,0,,30520.0
2023-07-02 09:59:02.000000,2,30516.7,0,,-61033.4
2023-07-02 10:02:02.000000,-2,30516.7,0,,61033.4
2023-07-02 10:03:30.000000,2,30519.1,0,,-61038.2
2023-07-02 10:04:51.000000,-1,30523.0,0,,30523.0
2023-07-02 10:05:02.000000,1,30523.0,0,,-30523.0
2023-07-02 10:06:45.000000,-1,30528.6,0,,30528.6
2023-07-02 10:07:03.000000,1,30528.6,0,,-30528.6
2023-07-02 10:11:02.000000,-2,30530.0,0,,61060.0
2023-07-02 10:12:11.000000,-1,30526.2,0,,30526.2
2023-07-02 10:12:17.000000,2,30531.9,0,,-61063.8
2023-07-02 10:13:02.000000,1,30533.8,0,,-30533.8
2023-07-02 10:13:45.000000,-1,30530.3,0,,30530.3
2023-07-02 10:14:02.000000,1,30530.0,0,,-30530.0
2023-07-02 10:15:02.000000,-2,30529.5,0,,61059.0
2023-07-02 10:15:16.000000,-1,30526.7,0,,30526.7
2023-07-02 10:15:39.000000,2,30523.9,0,,-61047.8
2023-07-02 10:16:02.000000,-1,30516.0,0,,30516.0
2023-07-02 10:17:02.000000,2,30516.3,0,,-61032.6
2023-07-02 10:17:30.000000,-2,30514.3,0,,61028.6
2023-07-02 10:18:02.000000,2,30514.3,0,,-61028.6
2023-07-02 10:18:32.000000,1,30517.9,0,,-30517.9
2023-07-02 10:19:17.000000,-2,30524.0,0,,61048.0
2023-07-02 10:20:02.000000,1,30517.9,0,,-30517.9
2023-07-02 10:20:47.000000,-1,30516.9,0,,30516.9
2023-07-02 10:21:02.000000,-1,30516.9,0,,30516.9
2023-07-02 10:23:02.000000,2,30516.9,0,,-61033.8
2023-07-02 10:27:31.000000,-1,30523.9,0,,30523.9
2023-07-02 10:28:02.000000,1,30523.9,0,,-30523.9
2023-07-02 10:31:59.000000,-1,30519.1,0,,30519.1
2023-07-02 10:32:02.000000,-1,30519.1,0,,30519.1
2023-07-02 10:34:02.000000,2,30519.1,0,,-61038.2
2023-07-02 10:34:19.000000,-2,30518.0,0,,61036.0
2023-07-02 10:37:02.000000,2,30516.1,0,,-61032.2
2023-07-02 10:37:39.000000,-1,30513.8,0,,30513.8
2023-07-02 10:38:02.000000,-1,30513.8,0,,30513.8
2023-07-02 10:40:02.000000,2,30513.8,0,,-61027.6
2023-07-02 10:43:03.000000,1,30515.9,0,,-30515.9
2023-07-02 10:53:31.000000,-2,30511.0,0,,61022.0
2023-07-02 10:54:02.000000,-1,30510.0,0,,30510.0
2023-07-02 10:54:18.000000,1,30515.0,0,,-30515.0
2023-07-02 10:55:02.000000,1,30512.5,0,,-30512.5
2023-07-02 10:55:03.000000,-1,30512.5,0,,30512.5
2023-07-02 10:56:02.000000,1,30512.5,0,,-30512.5
2023-07-02 10:57:02.000000,-2,30512.5,0,,61025.0
2023-07-02 10:58:02.000000,2,30512.5,0,,-61025.0
2023-07-02 11:00:05.000000,-3,30509.3,0,,91527.9
2023-07-02 11:01:19.000000,2,30513.5,0,,-61027.0
2023-07-02 11:02:02.000000,1,30513.5,0,,-30513.5
2023-07-02 11:04:16.000000,-1,30512.0,0,,30512.0
2023-07-02 11:05:02.000000,-1,30512.0,0,,30512.0
2023-07-02 11:07:02.000000,2,30512.0,0,,-61024.0
2023-07-02 11:15:38.000000,-2,30510.1,0,,61020.2
2023-07-02 11:15:53.000000,1,30514.9,0,,-30514.9
2023-07-02 11:16:02.000000,1,30514.9,0,,-30514.9
2023-07-02 11:19:02.000000,-2,30514.0,0,,61028.0
2023-07-02 11:19:31.000000,2,30517.6,0,,-61035.2
2023-07-02 11:22:07.000000,-1,30521.2,0,,30521.2
2023-07-02 11:23:02.000000,1,30522.9,0,,-30522.9
2023-07-02 11:28:41.000000,-1,30527.9,0,,30527.9
2023-07-02 11:29:02.000000,1,30529.6,0,,-30529.6
2023-07-02 11:37:39.000000,-1,30526.6,0,,30526.6
2023-07-02 11:38:02.000000,-1,30526.6,0,,30526.6
2023-07-02 11:40:02.000000,2,30526.6,0,,-61053.2
2023-07-02 11:46:18.000000,1,30527.9,0,,-30527.9
2023-07-02 11:47:58.000000,-2,30533.0,0,,61066.0
2023-07-02 11:48:02.000000,1,30541.4,0,,-30541.4
2023-07-02 11:51:02.000000,-2,30542.0,0,,61084.0
2023-07-02 11:51:39.000000,-1,30538.3,0,,30538.3
2023-07-02 11:54:02.000000,2,30538.3,0,,-61076.6
2023-07-02 11:55:02.000000,1,30538.3,0,,-30538.3
2023-07-02 12:00:05.000000,2,30543.0,0,,-61086.0
2023-07-02 12:00:06.000000,-3,30545.8,0,,91637.4
2023-07-02 12:01:02.000000,1,30545.3,0,,-30545.3
2023-07-02 12:03:12.000000,-1,30551.0,0,,30551.0
2023-07-02 12:04:02.000000,1,30558.0,0,,-30558.0
2023-07-02 12:04:07.000000,-1,30564.7,0,,30564.7
2023-07-02 12:05:02.000000,1,30573.7,0,,-30573.7
2023-07-02 12:07:15.000000,-1,30572.0,0,,30572.0
2023-07-02 12:08:02.000000,-1,30571.5,0,,30571.5
2023-07-02 12:08:17.000000,1,30566.3,0,,-30566.3
2023-07-02 12:09:02.000000,-1,30555.0,0,,30555.0
2023-07-02 12:09:05.000000,1,30550.0,0,,-30550.0
2023-07-02 12:10:02.000000,-1,30542.1,0,,30542.1
2023-07-02 12:10:03.000000,1,30535.3,0,,-30535.3
2023-07-02 12:11:02.000000,-1,30517.9,0,,30517.9
2023-07-02 12:11:03.000000,1,30519.1,0,,-30519.1
2023-07-02 12:12:02.000000,1,30531.5,0,,-30531.5
2023-07-02 12:13:32.000000,-1,30537.1,0,,30537.1
2023-07-02 12:14:02.000000,1,30546.0,0,,-30546.0
2023-07-02 12:20:02.000000,-2,30548.0,0,,61096.0
2023-07-02 12:20:35.000000,-1,30544.8,0,,30544.8
2023-07-02 12:20:49.000000,2,30541.4,0,,-61082.8
2023-07-02 12:21:02.000000,-1,30541.4,0,,30541.4
2023-07-02 12:22:52.000000,1,30536.4,0,,-30536.4
2023-07-02 12:23:02.000000,-1,30534.0,0,,30534.0
2023-07-02 12:25:03.000000,2,30534.0,0,,-61068.0
2023-07-02 12:40:40.000000,1,30535.8,0,,-30535.8
2023-07-02 12:41:58.000000,-2,30542.1,0,,61084.2
2023-07-02 12:42:02.000000,1,30543.9,0,,-30543.9
2023-07-02 12:42:53.000000,-3,30554.5,0,,91663.5
2023-07-02 12:42:54.000000,2,30554.5,0,,-61109.0
2023-07-02 12:43:02.000000,1,30554.5,0,,-30554.5
2023-07-02 12:47:00.000000,-1,30552.9,0,,30552.9
2023-07-02 12:47:02.000000,1,30552.9,0,,-30552.9
2023-07-02 12:47:24.000000,-1,30550.0,0,,30550.0
2023-07-02 12:49:02.000000,-1,30538.0,0,,30538.0
2023-07-02 12:52:02.000000,2,30536.0,0,,-61072.0
2023-07-02 12:55:44.000000,-2,30534.5,0,,61069.0
2023-07-02 12:58:16.000000,1,30528.1,0,,-30528.1
2023-07-02 12:59:02.000000,-1,30528.1,0,,30528.1
2023-07-02 12:59:15.000000,1,30522.5,0,,-30522.5
2023-07-02 13:00:02.000000,-1,30522.5,0,,30522.5
2023-07-02 13:02:52.000000,1,30515.0,0,,-30515.0
2023-07-02 13:03:02.000000,-1,30514.7,0,,30514.7
2023-07-02 13:03:18.000000,1,30517.8,0,,-30517.8
2023-07-02 13:04:02.000000,1,30517.9,0,,-30517.9
2023-07-02 13:09:05.000000,-1,30523.6,0,,30523.6
2023-07-02 13:10:02.000000,1,30523.6,0,,-30523.6
2023-07-02 13:11:35.000000,-1,30520.0,0,,30520.0
2023-07-02 13:12:02.000000,-1,30518.4,0,,30518.4
2023-07-02 13:12:10.000000,1,30521.5,0,,-30521.5
2023-07-02 13:13:02.000000,1,30521.8,0,,-30521.8
2023-07-02 13:20:24.000000,-1,30517.8,0,,30517.8
2023-07-02 13:21:02.000000,-1,30516.0,0,,30516.0
2023-07-02 13:22:31.000000,1,30508.0,0,,-30508.0
2023-07-02 13:24:02.000000,-1,30500.0,0,,30500.0
2023-07-02 13:24:03.000000,1,30500.0,0,,-30500.0
2023-07-02 13:24:09.000000,-1,30501.7,0,,30501.7
2023-07-02 13:24:16.000000,1,30503.1,0,,-30503.1
2023-07-02 13:25:02.000000,1,30503.1,0,,-30503.1
2023-07-02 13:25:22.000000,-1,30502.1,0,,30502.1
2023-07-02 13:26:02.000000,1,30502.1,0,,-30502.1
2023-07-02 13:27:02.000000,-2,30502.1,0,,61004.2
2023-07-02 13:28:02.000000,2,30502.1,0,,-61004.2
2023-07-02 13:29:09.000000,-3,30500.099999999995,0,,91500.29999999999
2023-07-02 13:30:03.000000,2,30495.0,0,,-60990.0
2023-07-02 13:31:02.000000,-1,30497.7,0,,30497.7
2023-07-02 13:31:12.000000,1,30503.9,0,,-30503.9
2023-07-02 13:32:02.000000,1,30503.9,0,,-30503.9
2023-07-02 13:33:44.000000,-1,30502.0,0,,30502.0
2023-07-02 13:34:02.000000,-1,30502.0,0,,30502.0
2023-07-02 13:36:02.000000,2,30502.0,0,,-61004.0
2023-07-02 13:38:00.000000,-2,30500.9,0,,61001.8
2023-07-02 13:38:27.000000,1,30495.0,0,,-30495.0
2023-07-02 13:39:02.000000,-1,30494.7,0,,30494.7
2023-07-02 13:39:30.000000,1,30495.9,0,,-30495.9
2023-07-02 13:40:02.000000,1,30500.1,0,,-30500.1
2023-07-02 13:40:22.000000,-1,30505.8,0,,30505.8
2023-07-02 13:41:02.000000,1,30511.0,0,,-30511.0
2023-07-02 13:44:13.000000,-1,30519.0,0,,30519.0
2023-07-02 13:45:02.000000,1,30520.0,0,,-30520.0
2023-07-02 13:45:22.000000,-1,30518.6,0,,30518.6
2023-07-02 13:46:02.000000,1,30516.0,0,,-30516.0
2023-07-02 13:47:02.000000,-2,30516.0,0,,61032.0
2023-07-02 13:48:02.000000,2,30516.0,0,,-61032.0
2023-07-02 13:49:07.000000,-3,30514.3,0,,91542.9
2023-07-02 13:52:02.000000,2,30512.0,0,,-61024.0
2023-07-02 13:53:02.000000,1,30512.0,0,,-30512.0
2023-07-02 13:54:51.000000,-1,30517.9,0,,30517.9
2023-07-02 13:55:02.000000,1,30517.9,0,,-30517.9
2023-07-02 13:57:03.000000,-1,30523.2,0,,30523.2
2023-07-02 13:58:02.000000,1,30523.2,0,,-30523.2
2023-07-02 13:58:23.000000,-1,30522.0,0,,30522.0
2023-07-02 13:59:02.000000,1,30520.1,0,,-30520.1
2023-07-02 13:59:31.000000,-1,30518.4,0,,30518.4
2023-07-02 14:00:02.000000,-1,30518.4,0,,30518.4
2023-07-02 14:04:02.000000,2,30514.8,0,,-61029.6
2023-07-02 14:11:29.000000,-1,30519.8,0,,30519.8
2023-07-02 14:12:02.000000,1,30523.9,0,,-30523.9
2023-07-02 14:17:54.000000,-1,30529.7,0,,30529.7
2023-07-02 14:18:02.000000,1,30529.7,0,,-30529.7
2023-07-02 14:19:41.000000,-1,30528.0,0,,30528.0
2023-07-02 14:20:02.000000,1,30528.0,0,,-30528.0
2023-07-02 14:20:05.000000,-1,30527.0,0,,30527.0
2023-07-02 14:21:02.000000,-1,30526.5,0,,30526.5
2023-07-02 14:21:12.000000,1,30519.7,0,,-30519.7
2023-07-02 14:22:02.000000,-1,30519.7,0,,30519.7
2023-07-02 14:24:02.000000,2,30519.7,0,,-61039.4
2023-07-02 14:24:14.000000,-2,30518.4,0,,61036.8
2023-07-02 14:24:19.000000,1,30514.0,0,,-30514.0
2023-07-02 14:25:02.000000,-1,30514.0,0,,30514.0
2023-07-02 14:25:21.000000,1,30507.9,0,,-30507.9
2023-07-02 14:26:02.000000,-1,30500.9,0,,30500.9
2023-07-02 14:26:08.000000,1,30495.0,0,,-30495.0
2023-07-02 14:27:02.000000,-1,30493.3,0,,30493.3
2023-07-02 14:28:16.000000,2,30488.0,0,,-60976.0
2023-07-02 14:29:02.000000,-2,30488.0,0,,60976.0
2023-07-02 14:29:14.000000,2,30489.2,0,,-60978.4
2023-07-02 14:29:24.000000,-1,30527.6,0,,30527.6
2023-07-02 14:29:25.000000,-1,30545.0,0,,30545.0
2023-07-02 14:29:26.000000,1,30542.5,0,,-30542.5
2023-07-02 14:30:02.000000,1,30530.1,0,,-30530.1
2023-07-02 14:30:18.000000,-1,30526.0,0,,30526.0
2023-07-02 14:31:02.000000,1,30514.3,0,,-30514.3
2023-07-02 14:31:06.000000,-1,30509.0,0,,30509.0
2023-07-02 14:32:02.000000,1,30518.1,0,,-30518.1
2023-07-02 14:33:00.000000,-1,30516.0,0,,30516.0
2023-07-02 14:33:02.000000,1,30514.1,0,,-30514.1
2023-07-02 14:33:03.000000,-1,30514.1,0,,30514.1
2023-07-02 14:34:02.000000,-1,30506.0,0,,30506.0
2023-07-02 14:34:55.000000,1,30507.8,0,,-30507.8
2023-07-02 14:35:02.000000,1,30510.8,0,,-30510.8
2023-07-02 14:35:19.000000,-1,30516.6,0,,30516.6
2023-07-02 14:36:02.000000,1,30524.8,0,,-30524.8
2023-07-02 14:36:06.000000,-1,30518.0,0,,30518.0
2023-07-02 14:37:02.000000,1,30516.5,0,,-30516.5
2023-07-02 14:38:02.000000,-2,30516.5,0,,61033.0
2023-07-02 14:38:10.000000,1,30521.9,0,,-30521.9
2023-07-02 14:39:02.000000,1,30521.9,0,,-30521.9
2023-07-02 14:40:26.000000,-1,30534.7,0,,30534.7
2023-07-02 14:41:02.000000,1,30545.0,0,,-30545.0
2023-07-02 14:41:26.000000,-1,30551.5,0,,30551.5
2023-07-02 14:42:02.000000,1,30584.1,0,,-30584.1
2023-07-02 14:42:04.000000,-1,30582.0,0,,30582.0
2023-07-02 14:43:02.000000,1,30580.2,0,,-30580.2
2023-07-02 14:43:39.000000,-1,30586.0,0,,30586.0
2023-07-02 14:44:02.000000,1,30612.0,0,,-30612.0
2023-07-02 14:44:05.000000,-1,30610.0,0,,30610.0
2023-07-02 14:46:02.000000,1,30626.7,0,,-30626.7
2023-07-02 14:46:09.000000,-1,30625.2,0,,30625.2
2023-07-02 14:46:26.000000,1,30599.2,0,,-30599.2
2023-07-02 14:46:27.000000,-1,30594.0,0,,30594.0
2023-07-02 14:47:02.000000,1,30571.9,0,,-30571.9
2023-07-02 14:47:34.000000,-1,30579.7,0,,30579.7
2023-07-02 14:48:02.000000,-1,30569.5,0,,30569.5
2023-07-02 14:48:58.000000,1,30563.7,0,,-30563.7
2023-07-02 14:49:02.000000,-1,30563.7,0,,30563.7
2023-07-02 14:49:15.000000,1,30555.5,0,,-30555.5
2023-07-02 14:50:02.000000,-1,30561.4,0,,30561.4
2023-07-02 14:50:17.000000,1,30563.8,0,,-30563.8
2023-07-02 14:51:02.000000,1,30609.6,0,,-30609.6
2023-07-02 14:51:04.000000,-1,30608.0,0,,30608.0
2023-07-02 14:52:02.000000,1,30599.9,0,,-30599.9
2023-07-02 14:52:04.000000,-1,30605.4,0,,30605.4
2023-07-02 14:53:02.000000,1,30603.1,0,,-30603.1
2023-07-02 14:53:58.000000,-1,30602.0,0,,30602.0
2023-07-02 14:54:02.000000,1,30600.2,0,,-30600.2
2023-07-02 14:54:26.000000,-1,30599.0,0,,30599.0
2023-07-02 14:55:02.000000,-1,30583.9,0,,30583.9
2023-07-02 14:55:16.000000,1,30587.6,0,,-30587.6
2023-07-02 14:56:02.000000,1,30590.0,0,,-30590.0
2023-07-02 14:57:49.000000,-1,30597.5,0,,30597.5
2023-07-02 14:58:02.000000,1,30599.9,0,,-30599.9
2023-07-02 14:58:34.000000,-1,30596.1,0,,30596.1
2023-07-02 14:59:02.000000,1,30596.1,0,,-30596.1
2023-07-02 15:00:02.000000,-2,30596.7,0,,61193.4
2023-07-02 15:00:10.000000,2,30599.9,0,,-61199.8
2023-07-02 15:00:19.000000,-1,30601.6,0,,30601.6
2023-07-02 15:01:02.000000,1,30610.9,0,,-30610.9
2023-07-02 15:01:23.000000,-1,30608.0,0,,30608.0
2023-07-02 15:02:02.000000,1,30594.0,0,,-30594.0
2023-07-02 15:02:14.000000,-1,30592.0,0,,30592.0
2023-07-02 15:03:02.000000,-1,30587.9,0,,30587.9
2023-07-02 15:03:08.000000,1,30589.3,0,,-30589.3
2023-07-02 15:04:02.000000,1,30603.3,0,,-30603.3
2023-07-02 15:04:23.000000,-1,30602.3,0,,30602.3
2023-07-02 15:05:02.000000,1,30603.5,0,,-30603.5
2023-07-02 15:05:07.000000,-1,30609.9,0,,30609.9
2023-07-02 15:06:02.000000,1,30604.0,0,,-30604.0
2023-07-02 15:06:23.000000,-1,30602.0,0,,30602.0
